,Experience,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,SavingsAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,InterestRate,MonthlyLoanPayment,RiskScore
7090,-0.04979170631887237,0.35332378252839897,-0.45993115239208776,1.7198563713062598,0.027829281056877476,0,0,-0.16582950207313726,-0.9085728604701679,-1.0365093421029783,-0.31757519201544276,-2.026641353789542,-2.361657691139131,-0.0473491558160213,-1.6176912630267304,0.6619907452104249
7091,1.15965832367103,0.7855688599111644,-1.4654291935857953,0.9816679502441327,-0.237759228908327,0,1,0.03710330214644744,0.025445592662310654,1.2040142670876082,0.21286585495518323,0.23635162975297982,1.2738549386231321,-0.5941519992740886,0.19003837996454512,0.5286167411313221
7098,-0.20576521948721177,0.35332378252839897,0.34300881605007283,0.04644780992087131,1.0585636354504513,1,0,0.4344572759471336,1.1153014314368206,-0.4745789578500999,0.6125358288307586,1.5066235948010243,-0.5860981404986397,-1.2502428721140662,0.08235046378295113,0.5552256510264824
7100,0.09223953619824254,-0.12699761104801827,1.496012148152943,1.5337159127527853,-1.0745009029614414,0,0,1.7495017103140669,0.34945899858463136,-0.14061368265120616,1.7763256604795257,0.43786741629991704,1.23073325869543,0.8078019355223989,-0.8126956439573227,0.0034986852422992805
7103,-0.20576521948721177,1.1815388777494322,0.6248601942501427,0.29654665163591754,1.6191740090448832,0,0,-0.16582950207313726,-1.9382260859626492,-0.27431034375067637,0.22096464882597308,-0.8941567278549888,-0.8420122421453601,-0.7626803570012243,-0.04852149069314178,1.2035718383525928
7104,0.5675226230525532,0.35332378252839897,-0.622144027315019,-0.3519413268611299,-1.796867386393485,0,0,0.6291732354290944,-1.1211879986049693,-1.1635158544862316,0.8149966384844743,0.44601503873509424,-0.09902623809337707,1.1592757177165176,0.3790578580451553,-0.12563367254940278
7105,0.09223953619824254,1.5488924228663394,0.7932252875047319,0.8628245097339935,0.09649542455506102,0,0,-0.5810600156424354,-1.2357864267772223,0.6473651747543762,0.2847686444412813,1.395065803968467,-0.0773825239474214,1.479439663730413,-0.17017563269775476,-1.3664048545900864
7107,0.2232134927949859,-0.6753585763329861,-1.3750553102650351,0.5554620603545477,-1.31036450560053,0,1,0.2371474582064844,1.1410987989287336,0.7703658240540519,-0.4746627437017448,-1.022005271367331,-1.6829096324327206,-0.09053712169895367,0.4084596664563377,0.796182588252556
7114,0.9060013848968717,-0.12699761104801827,0.45331812480960704,0.8764612895092732,-2.5734009355621437,0,0,0.4344572759471336,-0.7984786669275791,0.25176707996046144,0.10614917433217512,0.1619141031224487,1.7167334396109275,0.307472166298906,0.6938874966761552,-0.6332318727163732
7119,0.7675234723714265,-0.12699761104801827,-1.260556950348154,-1.5605002065032318,-0.07249401462023569,0,0,0.2371474582064844,0.06460391766601212,-0.7576576483198026,-0.4631672979762557,0.2645000168157618,-1.607444627597009,-0.13826053084979964,0.4285832387578858,-0.12563367254940278
7126,-0.04979170631887237,0.35332378252839897,1.2419342252585202,0.11757344386921585,1.9996639577180202,0,0,1.011326308808998,-1.4147547184905067,-0.020384619289706103,-0.5574735626082301,-0.8854239082071255,-0.4766735859299056,-0.9751183746609675,-0.8333480772117574,1.2035718383525928
7131,0.022761109526782296,-0.12699761104801827,-0.1699672987399048,-0.8359757383253076,0.21511565172553043,0,0,-1.01014319085766,0.9490351983027199,0.4245436652334874,1.3426091918646008,-0.40172528098754695,-2.2861558774316033,-0.0427119540773482,0.20450478587560053,0.13350077167107635
7132,0.6193815468675493,2.217504268346462,0.5991048720618177,0.42332990911213647,-0.26344623422583646,0,0,0.2371474582064844,0.3471054629090499,0.2610318572713789,-0.4944167506468676,-0.9021939389487601,1.1917850353278405,2.310699622926607,0.1938519811698507,0.13350077167107635
7135,0.5142797363188308,-2.195824283211745,0.4252877462172513,-1.4225401547868868,0.23481400103415243,0,0,1.5679880736599394,1.13152902803646,0.6156333779709393,-1.2789447113965349,2.0613633365550523,-0.5473879531990884,0.24742901156967761,1.9778914232706741,-1.2706963691851556
7136,-0.47607198732293726,1.1815388777494322,1.4598460056202724,-0.4621206239941071,0.35406526115473347,0,0,0.4344572759471336,2.2504802427373294,1.6707802037221118,0.21132627637246792,0.9882728396043482,0.9048082501041829,0.38171110566990124,-1.1289140859003135,-1.742619273403163
7138,0.022761109526782296,-1.330933556437262,-0.48502652436822025,-1.9909197884087273,-0.09064406436127263,0,0,0.2371474582064844,0.16494655707344907,0.27461498700406595,-0.7434889491480153,-0.7462011539909453,-0.048086442095828984,-1.2881738709731765,0.8558389453792259,0.0034986852422992805
7141,0.6193815468675493,-1.330933556437262,0.9362538991625627,-0.2843062390947002,0.29740096860396015,0,0,1.3845124571843863,-0.8873383124078861,0.38680172812835917,-1.160973034488805,-0.6928709056531023,-0.517633974355931,-0.3031737791018355,0.10034800869618189,0.2643615490789512
7142,0.022761109526782296,0.35332378252839897,-0.04934571149219095,0.3148090514776468,0.48059096029657533,0,0,-1.01014319085766,-0.4936821345902263,-1.4984757566800406,-1.1109512388058178,-1.0578210966971902,-0.16022670295808375,-0.39514124829882497,-0.5145043415337595,0.6619907452104249
7149,-0.2902551749263215,-1.330933556437262,-0.23029393847507287,-0.9931674958963227,0.14766404697202307,0,0,-0.3718211221093984,-1.4726081547182355,-1.109906659234238,-0.8650322652177068,-0.344375706803638,-0.9745192882591601,0.492803181289526,1.126906977109411,0.13350077167107635
7151,0.5675226230525532,-0.12699761104801827,-0.959624530212025,0.4464949971494244,-2.36701762889628,0,1,-0.5810600156424354,-1.4567539176958497,2.456556445663295,-1.1153588233687541,-1.1252350537616365,-1.6497667433825125,-1.0342752604894396,-1.043292301810757,-1.174343270674873
7152,-0.47607198732293726,-1.330933556437262,1.6457765000322135,0.4111438099577582,-1.2099360285141207,0,1,0.03710330214644744,0.13658091224772068,0.17840181759297472,0.47194878087118447,-1.767991977911939,-0.4061757366106646,1.0748032478059284,-0.7433455086448642,1.3409430330433543
7157,-0.3800309718026045,-0.12699761104801827,1.9083201809250674,-0.08274830935919063,-0.3905939148310445,0,0,-0.3718211221093984,-0.1551319160944387,1.1865366093625986,1.1299417231242863,-0.637936642473715,0.39339674104674627,-0.00034956005786545565,-0.007212616369195692,-0.2538848992833125
7158,-0.6927163234039646,0.7855688599111644,-0.582009350124462,-0.578929539727829,-2.3005683536360086,0,0,-1.01014319085766,-1.8347930441967775,0.9954896269383062,0.8224563841672413,0.5509208040656385,-1.1540622398121114,1.5685508325467137,0.05437400702717386,-0.7578365330127095
7159,-0.04979170631887237,-0.6753585763329861,-0.1753779713189765,-0.3770192515964858,-1.3084001853414602,0,0,-2.158056916123049,-0.20780506743864705,0.5539565233854317,-1.8180322730911413,-0.6692211713886216,-0.004763670188323863,-0.5216856050912119,0.7362580141650781,0.13350077167107635
7160,0.45955041550622583,0.7855688599111644,-0.09049278419793898,1.6747907569959852,0.6438037338709761,1,0,-1.6842718061984079,1.4214314881482044,0.32882572566896157,-0.7650290195222943,1.7638584322113966,0.23000903918450716,-0.7298379238208172,-0.20680593978851797,0.029429882574561122
7161,0.28521067969178093,-0.6753585763329861,-0.7985277940968644,0.20696348950347773,-0.8483702306000341,0,0,-0.3718211221093984,0.20726562359000333,-1.1128416888423411,0.04937561051433126,-0.17167605445007852,-1.5425879496043344,-0.717972879965829,0.5600334872836159,0.5286167411313221
7164,-0.3800309718026045,0.7855688599111644,-0.6562095977611276,-0.18772652400339282,1.8266379576470269,0,0,1.011326308808998,0.3965295443555837,-0.9906402423098315,1.2736956448912118,-1.5898316541247488,0.4210494877863471,-0.023668011049824498,-0.24268545132378613,1.2035718383525928
7169,0.28521067969178093,-0.12699761104801827,0.29629754622027793,1.9665389000588085,-0.6364699705928842,0,0,1.9291328808228327,-1.0398244302403985,-0.32323107818850705,0.21297573459006744,-1.1007618775753907,0.39510813637203135,-1.6317747735327865,-1.831787016532576,0.2643615490789512
7170,-0.2902551749263215,2.217504268346462,-0.6838818802468621,0.18392912621544397,1.423935959019102,0,0,0.8214236903964233,0.6625990124418317,-0.07310680166318033,-0.17564554422071366,0.7554204055523698,0.0073540330662660485,1.9975515023594967,0.19907092045975375,0.9311828045133679
7173,0.6193815468675493,-1.330933556437262,-0.12190998808721183,0.36456880209657627,-0.04015379795790886,0,0,-1.9184460169696682,0.668092540629379,-0.47466099129898576,0.5066110197277989,-0.25630708106996897,-0.09427641532167208,0.1689964068036257,1.0686511577701507,0.39607032621568317
7174,1.0781641876126884,-0.12699761104801827,-1.2698531067652494,-0.8739894162911808,0.6089266693902979,0,1,1.198989298665269,0.5100950221036267,0.8261552739902492,-1.011861896582961,-0.2082574992695406,-1.0178972605299519,-0.798804395238721,-0.6624636311567634,0.796182588252556
7175,0.5675226230525532,0.35332378252839897,0.4090956017376558,-0.1533057657245144,-0.24498856609296454,0,0,-1.2304857101868159,-0.04585758793392838,0.7272510075282498,-0.9168469522743272,-0.8599932424068106,1.7215228248920678,1.1371722329734115,-0.068842673302133,-0.12563367254940278
7178,-0.04979170631887237,-1.330933556437262,0.8398282083732678,1.2493584428293771,-0.30031696600276153,0,0,1.5679880736599394,0.20509652283687083,-0.38775820500052544,-0.5096617980243427,0.22198549037830415,0.6614803406135905,-1.2459966760474395,-0.019771229348971464,-1.077353739793596
7179,-0.3800309718026045,0.7855688599111644,-0.8207684318161343,0.5318833434900739,-0.4981160797302364,0,0,-0.16582950207313726,0.26795834527959456,-1.2167851202398225,-0.8192557076690642,-0.2271436987629787,-1.3981543859772985,0.24880485028360422,-1.2204332224439347,0.2643615490789512
7183,-0.3800309718026045,0.35332378252839897,0.010852290415527223,-0.8080475721417254,0.6009793658932597,0,0,-0.3718211221093984,1.461782332945517,-1.5215415469380593,-0.05702928542100867,-1.8568102483936277,0.543522931961238,1.461407003853876,0.5122879979971802,0.5286167411313221
7187,1.4250482426050501,-0.12699761104801827,0.43333583383170926,-0.4876821465709993,-1.2712528266537955,0,0,-0.5810600156424354,-0.28396692333217993,-0.9400414373939288,-0.023377827872148597,0.3010308918704302,-1.5828710621190445,-1.058696285644036,-0.9542503278526924,-0.6332318727163732
7198,1.2384548757087501,-0.6753585763329861,0.5655060731340441,-0.1762812612723963,0.88657957500278,0,0,0.4344572759471336,-1.217622325113281,-1.7793056148326798,1.4523026261528709,0.5570157641886243,1.0256210285607894,-1.9637244168750714,-1.2860151608145076,-1.077353739793596
7200,0.15896656892507,-0.6753585763329861,-0.5886433499591552,-0.7849302800105513,-0.9049812953839629,0,0,0.4344572759471336,0.6932838839815759,-0.23106182902652636,-1.245834311893667,2.096483370403585,1.2910017798141558,1.0048415591428055,2.3080089482673323,-1.6495766807749814
7202,0.8146732995434496,1.8929312549191972,-1.214710486030679,-1.0153503312188714,-1.477395914143622,0,0,0.8214236903964233,1.7827023794808803,-1.2608230482771585,1.0167337586909626,-0.7196961807354813,-0.9618209480999755,1.1468469875404612,-0.415844592944685,-0.12563367254940278
7211,0.022761109526782296,-0.6753585763329861,-0.6153993085435342,-1.1641759563670127,1.4041687898227657,0,0,-0.5810600156424354,-0.48770395778227793,1.083606471249737,0.0742395908234764,1.0701676061785381,-0.6534916678196432,0.14320236792690239,-0.11462688260205146,-1.077353739793596
7217,1.1192637752717554,-0.6753585763329861,1.4719722027950517,-0.5209975624378222,0.7960225700588577,0,0,1.3845124571843863,0.21401400664743678,0.7926255223601713,-0.05808430935569913,0.7288209047257862,-0.7336833470947939,-2.112015160766307,-1.3043980833905022,-1.5558538967816113
7220,0.9502854880791819,0.35332378252839897,1.2926895574788622,1.1014285905211885,2.605877223420367,0,1,-1.01014319085766,0.780398696057137,1.202246543277327,-2.3692052229400766,-0.44634377633321887,-0.7418387475087576,1.1668771850627,-1.0291869115935641,1.4790873328445866
7224,0.28521067969178093,0.35332378252839897,-1.0081208686470455,1.314533607002372,-1.324636518394156,0,1,-0.16582950207313726,-0.6226612600845516,0.42834923644391315,0.08756538803843354,0.054696231979732994,0.11007217991504117,0.6473227375659665,-0.42442827905554437,0.6619907452104249
7229,0.6193815468675493,-2.195824283211745,-0.23029393847507287,-2.4112954250163647,0.1097185050421335,0,0,1.011326308808998,0.21051051048926167,-0.337131273308748,-0.3345632524586412,1.2490424259526567,1.8752755299337602,0.3390158482993423,1.2718422679629533,-1.3664048545900864
7230,-0.9591816259796995,-1.330933556437262,0.020714067835480354,-0.11856749929686941,-0.4139992883575161,0,0,-1.2304857101868159,-1.1019686622004388,-1.0819375865016854,-0.9165075509355222,0.037756072372959575,1.3212309804088416,-1.1525097627805554,0.7356099604672405,-0.12563367254940278
7231,1.1993790208371902,-0.6753585763329861,0.8066491352907323,1.7883252491338626,0.812977840523262,0,0,0.6291732354290944,0.5825476800084372,-0.3912572941990217,1.8842162642610325,-0.5378637884092208,-0.4289872191214177,-0.22247675166834624,0.5835654023771945,1.0669821996288231
7234,-0.20576521948721177,2.217504268346462,-1.0163183575599082,0.6595821067032243,0.9328502429517813,0,1,-2.158056916123049,1.5399636157559016,-1.2476457930275051,-0.7171078523784749,1.5308569511689432,-1.6369567460100178,0.38735731109893917,0.17577842543935043,0.796182588252556
7235,1.1192637752717554,-0.12699761104801827,0.185971837629783,1.3666825537178522,0.1289743663953553,0,1,0.2371474582064844,-1.2484689168265795,0.003825219622286206,1.824825949316533,-1.4721026440628346,0.40918413334586856,-0.9318228222192642,-1.3851650884684699,0.5286167411313221
7239,-0.3800309718026045,0.35332378252839897,1.1619612584014112,0.3259279717045244,-0.22977593320960987,0,0,0.8214236903964233,1.7652128935766693,-0.42189292735612066,1.226589991113515,0.00570678928524276,-1.723394930463201,-1.1435831288192173,-1.9912025280580496,-0.12563367254940278
7241,-0.2902551749263215,-0.12699761104801827,-0.321376952699055,1.1550251633725666,1.1651422857240534,0,0,0.03710330214644744,-1.331927095565652,0.34640297521774216,-0.21419597836703333,-0.6500902631703619,0.6647144381998448,-1.1369084988123912,-0.5093973357579668,0.6619907452104249
7245,-0.12580834347129477,1.5488924228663394,0.5767672436328243,-0.9341657148372365,-2.1712751327047126,0,0,-1.2304857101868159,-2.0078652498245266,-0.12366954943842817,-0.9866707752566409,-1.4248606533998571,0.14639329563252915,1.8141755279585587,-0.7997347790883788,0.0034986852422992805
7252,0.8146732995434496,0.35332378252839897,-0.4106553663487445,0.5764724657015969,-1.856378871013375,0,0,-0.7937558706366962,-0.8186427166483232,1.8043766170760926,-0.007194194505526084,-0.5921278954814914,1.2725067675208124,0.17480276889726037,0.18109267867259057,-1.1259275581667352
7255,1.3520749337750564,-0.6753585763329861,-1.2980024795981107,-2.470255424887324,0.024079881092813938,0,0,-0.3718211221093984,1.583886915282255,-0.1218837853282743,0.3893998112558073,0.24457030201259203,-1.4384868296985662,-2.4717724841989983,-0.47109389387383227,-1.834971984354323
7257,0.8608141700188058,0.35332378252839897,-0.39852163756844755,0.011653947473903595,1.1462119442725498,0,1,-0.16582950207313726,-2.2647319480276202,1.1135159497865517,-0.758151215291243,0.5558035635842373,0.7264843459227741,-0.5833421755195887,-1.7856512904843422,-0.17704055020326667
7258,-0.5796911620952079,1.5488924228663394,1.0492449752810742,-1.4202509349038526,-0.16815147803846878,0,0,-0.16582950207313726,0.8280949351673597,-0.44711310656013303,0.6306581215623585,-1.8973977723494668,-0.9656826270408334,-0.5383772381429502,-0.9198131653894078,-0.12563367254940278
7264,-0.12580834347129477,-2.195824283211745,0.5767672436328243,1.929278968736147,-2.338483539546729,0,0,0.6291732354290944,1.9470707189702432,-1.064233014940774,-0.4168817925892194,-0.43016529371265433,-0.359019770667152,-0.6345279501224257,1.933977474252632,0.2643615490789512
7268,0.3451556622925206,-1.330933556437262,0.34300881605007283,0.2515876459561505,1.447397781971683,0,0,-1.2304857101868159,-0.7543672832885825,0.4982272141358434,0.7358650334099391,-0.7289999296479219,-1.188442151473405,-1.9721441409539386,0.2837626222467954,0.39607032621568317
7276,-0.8178203008208808,0.35332378252839897,1.9775788209498386,0.7400320440263883,-0.8234395719228178,0,0,0.2371474582064844,-0.13740787179788996,-1.405940799278003,-0.05559240254774588,0.6231559985427841,-0.541960486792888,-0.47148745358912225,-1.2983207492614814,-1.3664048545900864
7277,0.09223953619824254,-1.330933556437262,0.5198294033548682,-0.3721633865568865,1.3789152464569179,0,0,-0.5810600156424354,0.822089831499155,-1.0335471607734759,0.9368592928873369,0.5617597922757371,-0.22577856321705617,-0.15405899603635853,0.5554494734169603,1.4790873328445866
7278,0.022761109526782296,-0.12699761104801827,-1.1260397163199969,0.3959037208993807,1.1121285761157256,0,0,0.2371474582064844,0.7913632603702865,-0.7881796604419247,-0.6795553166702076,1.3622714047528222,0.03349905405789305,-0.7908585525911661,-1.1996814914254441,-1.174343270674873
7279,0.6193815468675493,-0.6753585763329861,0.7351695948175268,0.45335871233962044,0.20331142018348547,1,0,-0.16582950207313726,0.7250035446314361,-0.08245030289778979,1.110103953491103,0.5875794564127569,0.9651508008917593,-0.10792336113090333,-0.22365200606799196,1.7576625677888502
7282,1.3520749337750564,0.35332378252839897,-0.4413118277031066,0.814086338805893,0.5550950182148079,0,0,0.2371474582064844,-2.3008127516145755,-0.24636341274550988,0.3629687960122685,-0.7955978531052121,-0.3322805036647362,0.6967352071510201,0.5658736081049685,0.39607032621568317
7285,-0.6927163234039646,-0.12699761104801827,0.26163973111337235,-0.480877325255162,0.49544355302989185,0,0,0.4344572759471336,-0.3779874395050871,0.5389640577352206,-0.5562105575058937,0.024201382001773603,1.6087608452794921,1.4288970714099325,0.015291309159197833,0.2643615490789512
7286,0.7675234723714265,0.7855688599111644,-0.33305574611589156,-0.26481318221091765,-0.8374133467446363,0,0,0.03710330214644744,-0.9689699864886122,0.4262783284684616,-1.7211859788252832,-0.7984976835898479,-0.975609852332889,0.015601750306718381,0.16444259645269566,-0.3812432080550123
7291,-0.3800309718026045,1.5488924228663394,0.38456357272027475,1.1794202880806075,-0.5801554656018488,0,0,-0.7937558706366962,-2.166658619010388,-1.31464894038342,0.3420592908482996,1.7644720777981648,-0.6060590924176941,1.1707460810873613,-0.9976390359454621,-1.3664048545900864
7293,-0.9591816259796995,-0.6753585763329861,-1.2980024795981107,-0.044133391465118944,0.0010442167327850103,0,0,1.3845124571843863,0.5162864905904295,1.2967874603404488,-0.042374301721146805,1.237183690976147,-0.9286336763903986,-0.9929373467538886,-0.4271600899350115,-1.5558538967816113
7294,0.4032192777986373,0.7855688599111644,-0.12719381141958613,-1.5020252699813235,-0.21583097545683497,0,0,-1.2304857101868159,-0.12714876831820449,1.0608925203854545,0.6053234276180681,1.8348197291944903,0.04918940104496248,0.8532947307205768,-0.5836601493167246,-1.834971984354323
7296,-0.2902551749263215,-1.330933556437262,0.30487059102426856,0.5153868125648249,-2.1780401248136845,0,0,-0.3718211221093984,-0.5320189392710902,-1.3167425206347765,-1.0296915751177378,-0.4525650939835501,1.8200451660729426,1.0027310384709522,0.7284305481070569,0.13350077167107635
7300,-0.47607198732293726,-0.12699761104801827,-0.6908596108884809,0.2673944145608282,-1.960977411853182,0,0,-0.16582950207313726,-1.3420712734279034,-0.7433309748678428,0.25131300201834744,1.4848101725002383,0.3073217797832549,-0.26669754915114013,-1.111397153843181,-1.5558538967816113
7302,-0.2902551749263215,1.5488924228663394,0.5465982435751958,-0.02007463571869968,-0.3792016409288949,0,0,-1.2304857101868159,-0.7487239427830891,-1.5546043204211428,-0.49234229910145844,0.7348655198610636,1.1792855208122952,-0.3862995358903187,-0.405987395992775,-0.2538848992833125
7309,-0.9591816259796995,0.7855688599111644,-0.6153993085435342,-0.24279141731254386,-1.296834716558354,0,0,0.03710330214644744,0.2971058060728948,1.4482499359347543,-1.7489502294877597,0.5824987012800983,-1.3880357919216149,-0.1738690492212512,-1.509792708695178,-2.017567200065879
7310,-0.20576521948721177,1.1815388777494322,-0.43514326847303214,0.6048686756216051,1.561704443566299,0,0,-1.4550818847693265,0.5724308945271647,-0.38144474112010945,0.8671804536504528,-1.1167049288701427,1.2796397673566653,0.3505837517719069,-0.40436966073565195,1.6179965135044898
7316,-0.8178203008208808,0.35332378252839897,1.0102518006226384,0.14993557731663418,0.9095641308409618,0,0,-1.2304857101868159,-1.5035941958238959,-2.081771801331626,1.6392819901526832,1.3004966758239425,0.22070268008606914,0.6891772789794816,-0.527460024972226,-0.8814968328071886
7317,1.0781641876126884,-1.330933556437262,0.38867280906401286,0.9703799916547857,-0.15292948295655126,0,0,-1.01014319085766,1.2517634872722716,-0.11275148077114934,-0.5211737561310452,0.7674702538254816,0.7601990762376856,-1.479271156639981,1.4579313217966958,0.2643615490789512
7318,0.3451556622925206,0.35332378252839897,0.2130006281042726,1.921432527567105,-1.1445321236403379,0,1,-1.01014319085766,-1.4425566244254027,-0.5887692722432634,0.8370152285393029,-0.03689646049787214,1.8782361190477561,0.38320959663218074,-1.3678514130943509,1.0669821996288231
7321,0.2232134927949859,0.35332378252839897,-0.28102342386053725,-0.5030048590252876,-0.8172198077920176,0,0,-0.16582950207313726,0.6757673920977543,0.712013567109218,-0.8687995524845032,1.1690877270688167,-0.36580911740820965,0.41978204654644896,0.5989121797664472,-1.2466682029640823
7323,0.45955041550622583,0.35332378252839897,-1.8491536066553529,1.1577662060308864,0.2537968528239829,0,0,0.6291732354290944,-0.9011712491650107,1.6240062904144654,0.022198237453619336,-0.2924387092101271,1.2897684816926875,0.7687068628677427,0.41407171253974595,-0.12563367254940278
7324,0.5142797363188308,-0.6753585763329861,1.4719722027950517,-1.4150278311960565,0.3233447387160251,0,0,-1.2304857101868159,2.2693219440082366,0.7257181760299763,0.47767810857303666,-0.852467021646122,0.22974597353852858,-0.7009942132318574,-0.588088910215302,-0.12563367254940278
7325,0.7675234723714265,0.7855688599111644,-0.920084103485337,-1.524338668262118,-0.4599073368655609,0,0,0.2371474582064844,0.2007442071133539,-1.3674504394567026,1.6398331519250822,0.16011197395418736,0.4001925308187614,-0.7139184141827511,-0.12854221681547942,0.0034986852422992805
7327,0.3451556622925206,-1.330933556437262,0.28336991143498175,0.16778555312611815,0.8145290674465,0,0,-1.4550818847693265,-1.4188758876320602,1.2722142204269635,0.8161030447758488,0.5049455327596217,0.4663033594479399,-1.2191677819467535,0.5611754053907827,-0.12563367254940278
7329,-0.20576521948721177,-2.195824283211745,0.010852290415527223,-1.1531881701211992,1.2263900451895537,0,0,-1.01014319085766,-0.4060562637997468,-0.22246838107458827,0.731172883776773,1.1431642912860747,0.05374655772947648,-2.036768461147971,1.1205913041574715,-1.174343270674873
7330,1.6980196226439184,-1.330933556437262,0.11678535924002843,0.04290773642919593,-0.3029571635751164,0,0,0.2371474582064844,-0.04411618670212518,-0.8680319626731728,-0.09383602735217188,0.2741206706833154,-0.8805893478911034,-1.5528848050561188,-1.0337470407912868,-1.174343270674873
7334,0.3451556622925206,0.35332378252839897,0.6682701103155829,-1.0130688160561818,-1.0805919476432728,0,0,0.6291732354290944,0.2610508733438618,1.3628746856392961,-1.8883658882507623,2.126536783276053,0.1595815432098307,-0.6811465899527404,-0.6928921731872983,-2.017567200065879
7335,0.5142797363188308,0.35332378252839897,-0.9122682809333481,0.27479070491387686,-0.08589120155070863,0,0,-0.5810600156424354,-1.0636412242080249,1.1082312243624861,0.8021134719115889,1.4759423453460911,-0.4324413432649815,0.1312672760673365,-0.37910128500412893,-1.742619273403163
7336,0.2232134927949859,-1.330933556437262,-2.058827496180868,0.29691201835784914,0.2655229498874172,0,0,-0.5810600156424354,-0.7714910282260703,0.018063609612332065,-0.11509220646082782,-1.2276372064084833,-0.05151895151739404,-0.11651418020021286,-0.059821754501560666,0.6619907452104249
7340,-0.3800309718026045,-2.195824283211745,-0.39852163756844755,-1.140371936498374,0.34374641742497697,0,0,0.6291732354290944,-0.34832424484075564,0.01660801699138486,-1.0803647969638441,0.8205388641744951,-0.7232875378090755,-1.7891210089861127,2.4648685911257124,-0.2538848992833125
7343,-0.9591816259796995,0.35332378252839897,-0.6357013959235606,-0.9542752648763867,0.9181789052248622,0,1,1.7495017103140669,-0.5371294518639627,-0.6643267725216816,-1.0368114815757816,0.023758799691957905,-0.43552165382542046,-0.6311483733269592,-1.3430029312416965,1.4790873328445866
7345,-1.6063101300825227,-0.6753585763329861,0.42931576218077183,-0.6930065453400017,0.41695988479701057,1,0,0.6291732354290944,1.1478183867368277,-0.1959646081396793,-0.8202824720327658,-0.4813011236193368,0.1536511546869962,0.20126612073450492,0.051762427034491715,1.8980776964433006
7346,-0.47607198732293726,-0.6753585763329861,0.49270460107906,0.6383651906574334,0.5898675043241296,0,0,-0.7937558706366962,-0.572472995956068,0.833817587726381,0.2005567896288333,-1.0749977179794359,1.538253550067314,0.20902343653857186,0.30647224982332644,0.13350077167107635
7349,1.1993790208371902,-0.6753585763329861,0.015789164113705272,0.44182920458558406,-1.1112544527611663,0,0,-0.7937558706366962,-1.4299497116235178,0.08371365594437907,0.4499151399578465,0.8078888727034869,-0.4828344958920605,0.3833312843338222,1.7171223817015357,-0.12563367254940278
7351,0.5675226230525532,0.35332378252839897,0.4493373053332831,1.1739457292288213,-0.5179062244858499,0,0,0.8214236903964233,1.0395090663252669,0.52200591604357,0.5663283091728543,0.6647373840083097,0.1674541602664429,0.8732039831192142,1.4071991757536264,-0.2538848992833125
7352,-0.3800309718026045,1.1815388777494322,-1.3750553102650351,-1.1216956529715634,0.7304312907069687,0,0,-0.3718211221093984,-1.151255479442308,0.9527877778263907,-0.6558332927882256,-0.41043780050023726,-0.7156271708937665,0.6768344410825068,-0.19583691733568542,-0.12563367254940278
7353,0.9502854880791819,1.8929312549191972,0.6754162252964353,-1.4343234119792305,-1.9637315212947704,0,0,-0.5810600156424354,-1.1877009963600602,0.2281330470123983,0.02661755383564849,-0.18080762543397208,-0.9071932593839972,2.0925682597283615,1.3474267550061225,-0.3812432080550123
7355,0.8146732995434496,0.7855688599111644,1.7582079023726604,-1.0814119682622103,-1.7795849390237068,0,0,-0.16582950207313726,-1.161837260712829,1.6231142001089205,1.0024477463245507,0.44198543068754675,0.042257201487468726,0.2814115465749403,-0.5377063077587879,-1.1259275581667352
7358,-0.8178203008208808,-0.6753585763329861,-0.7619964172712861,-0.5901019616478455,-0.40618676442076485,0,0,-0.16582950207313726,1.0363079751887607,-0.372863711450674,0.5546912029243066,1.0005799705877911,0.30543160035136807,0.24927814765109224,-0.8516033565747149,-1.3664048545900864
7359,1.3520749337750564,0.35332378252839897,-1.0328141428655162,-0.6398703672797581,1.619541297813143,1,0,0.6291732354290944,-0.7389241162607696,-0.4838627583147606,0.673416164574757,2.7631413383222068,0.5076369876750718,0.9763233801740092,1.2601426125366106,0.029429882574561122
7369,-0.2902551749263215,1.5488924228663394,-1.3265519416203109,0.23076168432722793,-0.21298071533007176,0,0,-0.16582950207313726,-0.8500620154353442,-0.7970362286004934,1.1020673600574005,0.24788612206510457,-1.005051031600082,1.5172492460158287,0.339301476956283,0.13350077167107635
7370,0.45955041550622583,1.5488924228663394,-2.2169206774398114,0.33915665579524185,-0.3743152006287702,0,0,-0.5810600156424354,-0.3131223023855571,1.3922853503173314,0.8806588766126068,0.5439854579068284,0.7104312585876705,0.8018235496019304,0.3601671264098341,-0.6332318727163732
7372,-0.20576521948721177,-0.6753585763329861,0.5427955607155865,0.531507075724795,1.6076665100470902,0,0,-0.16582950207313726,0.8253165369515529,-1.2884078442977365,-0.9165075509355222,-1.124451237033826,-0.8613321533233336,-1.4017493448042824,-1.5388326986131053,1.2035718383525928
7374,0.5675226230525532,-0.12699761104801827,1.2174469787333302,-1.1508628820683031,-0.8182323491549253,0,0,0.4344572759471336,-0.7347534228674427,-0.2818539208308049,-0.07707140426329367,-1.2381525575901366,0.9063189320921715,1.526786141191439,-0.04411485940224876,0.5286167411313221
